lotSize,rooms,floors,baths,price,saleResult,commission
1672.0,4.0,1.0,3.0,201095.0,Sold,12065.7
2825.0,5.0,3.0,2.0,216490.0,Sold,12989.4
3808.0,5.0,3.0,1.0,229432.0,Unsold,0.0
4594.0,2.0,1.0,1.0,246836.0,Sold,14810.16
3669.0,4.0,2.0,3.0,154490.0,Sold,9269.4
3215.0,6.0,3.0,3.0,197135.0,Sold,11828.1
3420.0,6.0,2.0,1.0,230063.0,Sold,13803.78
3610.0,6.0,3.0,1.0,217502.0,Unsold,0.0
1029.0,2.0,2.0,1.0,209491.0,Sold,12569.46
4434.0,3.0,3.0,1.0,224518.0,Sold,13471.08
2437.0,3.0,3.0,1.0,194753.0,Sold,11685.18
1807.0,4.0,3.0,2.0,180852.0,Sold,10851.12
4058.0,5.0,3.0,3.0,207899.0,Unsold,0.0
1523.0,3.0,1.0,2.0,227134.0,Sold,13628.04
1755.0,6.0,3.0,3.0,210040.0,Sold,12602.4
4904.0,3.0,2.0,1.0,252630.0,Unsold,0.0
1062.0,2.0,2.0,1.0,207112.0,Unsold,0.0
2469.0,1.0,1.0,3.0,255141.0,Sold,15308.46
3877.0,6.0,3.0,3.0,203896.0,Sold,12233.76
4034.0,6.0,2.0,3.0,186020.0,Sold,11161.2
2055.0,5.0,2.0,2.0,181348.0,Sold,10880.88
2314.0,5.0,2.0,2.0,178711.0,Sold,10722.66
1823.0,6.0,2.0,2.0,201641.0,Sold,12098.46
1260.0,5.0,2.0,3.0,172218.0,Unsold,0.0
4421.0,3.0,1.0,2.0,217148.0,Sold,13028.88
1215.0,5.0,1.0,3.0,202438.0,Sold,12146.28
3052.0,4.0,3.0,2.0,178758.0,Sold,10725.48
4429.0,6.0,1.0,1.0,243131.0,Unsold,0.0
2958.0,2.0,1.0,1.0,228792.0,Unsold,0.0
2267.0,2.0,1.0,3.0,244053.0,Unsold,0.0
1945.0,3.0,1.0,1.0,205028.0,Sold,12301.68
1709.0,5.0,1.0,3.0,188967.0,Sold,11338.02
3438.0,4.0,2.0,2.0,195628.0,Sold,11737.68
3700.0,3.0,2.0,2.0,176407.0,Sold,10584.42
1473.0,3.0,2.0,1.0,214903.0,Unsold,0.0
3068.0,2.0,1.0,1.0,232939.0,Sold,13976.34
3142.0,4.0,3.0,1.0,207071.0,Sold,12424.26
4403.0,3.0,3.0,2.0,210101.0,Unsold,0.0
1866.0,2.0,1.0,3.0,220785.0,Sold,13247.1
2071.0,6.0,2.0,3.0,169060.0,Unsold,0.0
2309.0,2.0,2.0,1.0,199781.0,Sold,11986.86
3841.0,6.0,2.0,1.0,203959.0,Sold,12237.54
3205.0,6.0,2.0,2.0,204646.0,Sold,12278.76
2271.0,2.0,2.0,1.0,233437.0,Sold,14006.22
3488.0,5.0,2.0,2.0,184877.0,Sold,11092.62
1738.0,6.0,2.0,2.0,202753.0,Sold,12165.18
4762.0,4.0,2.0,1.0,207824.0,Sold,12469.44
1393.0,5.0,1.0,2.0,208906.0,Sold,12534.36
4078.0,6.0,2.0,2.0,211174.0,Sold,12670.44
2461.0,3.0,3.0,2.0,206735.0,Sold,12404.1
4608.0,5.0,3.0,1.0,253536.0,Sold,15212.16
1176.0,6.0,3.0,2.0,216457.0,Unsold,0.0
3032.0,2.0,1.0,2.0,193353.0,Sold,11601.18
4834.0,4.0,2.0,2.0,182935.0,Sold,10976.1
3861.0,5.0,1.0,2.0,200279.0,Sold,12016.74
1321.0,2.0,2.0,3.0,176727.0,Sold,10603.62
4627.0,3.0,2.0,3.0,181312.0,Unsold,0.0
4178.0,1.0,1.0,3.0,252410.0,Unsold,0.0
4503.0,2.0,1.0,3.0,216305.0,Sold,12978.3
1133.0,5.0,2.0,3.0,177137.0,Sold,10628.22
1818.0,4.0,3.0,1.0,209420.0,Unsold,0.0
2144.0,3.0,1.0,1.0,219084.0,Sold,13145.04
1247.0,5.0,3.0,1.0,239706.0,Sold,14382.36
4296.0,6.0,2.0,2.0,191931.0,Sold,11515.86
2844.0,5.0,3.0,2.0,207387.0,Sold,12443.22
4900.0,6.0,2.0,2.0,207386.0,Sold,12443.16
3856.0,4.0,2.0,2.0,174573.0,Sold,10474.38
3946.0,3.0,3.0,3.0,182409.0,Sold,10944.54
3474.0,3.0,2.0,1.0,234975.0,Sold,14098.5
1738.0,6.0,2.0,1.0,200663.0,Sold,12039.78
1311.0,5.0,3.0,3.0,186951.0,Sold,11217.06
4256.0,5.0,2.0,3.0,173427.0,Sold,10405.62
1715.0,5.0,3.0,3.0,205434.0,Sold,12326.04
3986.0,5.0,2.0,2.0,185078.0,Sold,11104.68
1028.0,5.0,1.0,3.0,201011.0,Sold,12060.66
4050.0,4.0,2.0,1.0,205930.0,Sold,12355.8
1617.0,4.0,2.0,2.0,180898.0,Sold,10853.88
4536.0,3.0,2.0,2.0,190235.0,Sold,11414.1
4559.0,3.0,1.0,3.0,203904.0,Unsold,0.0
4513.0,3.0,1.0,1.0,236600.0,Sold,14196.0
1484.0,4.0,3.0,2.0,182465.0,Sold,10947.9
3076.0,5.0,1.0,1.0,232490.0,Unsold,0.0
3162.0,2.0,1.0,3.0,229608.0,Sold,13776.48
1632.0,3.0,3.0,1.0,204408.0,Sold,12264.48
4306.0,6.0,1.0,2.0,202085.0,Sold,12125.1
2050.0,5.0,2.0,2.0,182956.0,Sold,10977.36
3719.0,5.0,3.0,1.0,214159.0,Unsold,0.0
3842.0,3.0,1.0,1.0,219974.0,Sold,13198.44
4267.0,3.0,3.0,3.0,192570.0,Sold,11554.2
1392.0,5.0,3.0,3.0,197254.0,Sold,11835.24
2040.0,5.0,1.0,1.0,218897.0,Sold,13133.82
1718.0,3.0,2.0,1.0,202079.0,Sold,12124.74
1336.0,6.0,3.0,3.0,207648.0,Unsold,0.0
4767.0,3.0,1.0,1.0,229480.0,Sold,13768.8
4297.0,6.0,3.0,2.0,217377.0,Sold,13042.62
2379.0,6.0,3.0,2.0,209138.0,Sold,12548.28
2807.0,5.0,2.0,1.0,195772.0,Sold,11746.32
1777.0,3.0,3.0,1.0,219910.0,Unsold,0.0
4721.0,3.0,2.0,2.0,193682.0,Sold,11620.92
4816.0,4.0,2.0,1.0,226522.0,Sold,13591.32
4367.0,6.0,3.0,1.0,237682.0,Sold,14260.92
3777.0,4.0,2.0,2.0,178684.0,Sold,10721.04
3873.0,6.0,1.0,2.0,188390.0,Sold,11303.4
3865.0,4.0,3.0,1.0,213566.0,Sold,12813.96
1224.0,6.0,2.0,1.0,226338.0,Unsold,0.0
4751.0,2.0,1.0,1.0,259646.0,Sold,15578.76
3356.0,5.0,3.0,3.0,190522.0,Sold,11431.32
2522.0,6.0,1.0,3.0,161014.0,Sold,9660.84
4822.0,3.0,3.0,2.0,219636.0,Sold,13178.16
3100.0,4.0,3.0,3.0,191268.0,Sold,11476.08
1793.0,4.0,1.0,2.0,177823.0,Unsold,0.0
3465.0,1.0,1.0,2.0,237521.0,Sold,14251.26
1785.0,4.0,2.0,2.0,184237.0,Sold,11054.22
3367.0,3.0,3.0,1.0,234443.0,Unsold,0.0
2227.0,3.0,2.0,3.0,164735.0,Sold,9884.1
4486.0,4.0,2.0,2.0,182515.0,Sold,10950.9
2864.0,5.0,2.0,3.0,169230.0,Sold,10153.8
2550.0,3.0,2.0,3.0,161079.0,Sold,9664.74
4786.0,4.0,3.0,3.0,185961.0,Sold,11157.66
2273.0,6.0,2.0,1.0,207339.0,Sold,12440.34
3019.0,3.0,2.0,3.0,167266.0,Sold,10035.96
4540.0,4.0,3.0,3.0,191941.0,Sold,11516.46
4577.0,5.0,3.0,3.0,223866.0,Unsold,0.0
4476.0,4.0,1.0,2.0,186768.0,Sold,11206.08
1382.0,5.0,2.0,1.0,208874.0,Sold,12532.44
3019.0,6.0,3.0,3.0,207764.0,Sold,12465.84
4896.0,6.0,3.0,1.0,237929.0,Sold,14275.74
2874.0,4.0,3.0,1.0,196180.0,Sold,11770.8
4783.0,4.0,1.0,3.0,191441.0,Unsold,0.0
4388.0,1.0,1.0,1.0,255684.0,Sold,15341.04
4675.0,3.0,3.0,3.0,196253.0,Unsold,0.0
4619.0,1.0,1.0,1.0,265408.0,Sold,15924.48
4651.0,6.0,3.0,3.0,223125.0,Sold,13387.5
1913.0,5.0,2.0,1.0,204360.0,Sold,12261.6
1600.0,4.0,2.0,2.0,171632.0,Sold,10297.92
1012.0,3.0,2.0,1.0,208288.0,Sold,12497.28
2847.0,4.0,2.0,2.0,181509.0,Sold,10890.54
4147.0,2.0,2.0,3.0,190684.0,Sold,11441.04
4906.0,4.0,3.0,2.0,209487.0,Sold,12569.22
4621.0,6.0,1.0,3.0,159305.0,Sold,9558.3
4745.0,5.0,3.0,2.0,229468.0,Sold,13768.08
1872.0,3.0,3.0,1.0,217470.0,Sold,13048.2
3871.0,6.0,3.0,2.0,211870.0,Sold,12712.2
2119.0,6.0,1.0,3.0,179183.0,Unsold,0.0
4057.0,2.0,1.0,3.0,212224.0,Sold,12733.44
3279.0,6.0,2.0,1.0,199607.0,Sold,11976.42
2533.0,5.0,2.0,2.0,183554.0,Sold,11013.24
3497.0,4.0,1.0,2.0,175515.0,Sold,10530.9
2746.0,5.0,2.0,2.0,183716.0,Sold,11022.96
1904.0,5.0,3.0,3.0,212961.0,Sold,12777.66
4039.0,6.0,3.0,1.0,225779.0,Sold,13546.74
2196.0,4.0,2.0,2.0,182996.0,Unsold,0.0
3396.0,2.0,1.0,2.0,221987.0,Sold,13319.22
1263.0,6.0,3.0,1.0,230447.0,Sold,13826.82
1606.0,6.0,3.0,1.0,223854.0,Sold,13431.24
4162.0,6.0,2.0,1.0,229136.0,Sold,13748.16
1250.0,2.0,2.0,3.0,206338.0,Sold,12380.28
3209.0,4.0,3.0,2.0,185302.0,Sold,11118.12
2903.0,5.0,3.0,1.0,226053.0,Sold,13563.18
1989.0,6.0,1.0,3.0,169764.0,Sold,10185.84
4533.0,6.0,2.0,1.0,210371.0,Sold,12622.26
4057.0,6.0,3.0,2.0,214178.0,Sold,12850.68
1789.0,4.0,3.0,3.0,164413.0,Sold,9864.78
2965.0,5.0,1.0,2.0,198399.0,Sold,11903.94
1293.0,4.0,3.0,3.0,172998.0,Sold,10379.88
1741.0,5.0,3.0,1.0,236980.0,Sold,14218.8
1514.0,6.0,2.0,1.0,205514.0,Sold,12330.84
1898.0,3.0,3.0,3.0,179646.0,Sold,10778.76
1484.0,4.0,2.0,1.0,192829.0,Unsold,0.0
1691.0,1.0,1.0,1.0,229405.0,Sold,13764.3
2660.0,6.0,3.0,3.0,200305.0,Sold,12018.3
4999.0,5.0,1.0,3.0,184813.0,Sold,11088.78
2950.0,6.0,3.0,2.0,213633.0,Sold,12817.98
4985.0,6.0,2.0,1.0,217870.0,Sold,13072.2
4799.0,6.0,3.0,2.0,224030.0,Sold,13441.8
4463.0,4.0,3.0,3.0,193301.0,Unsold,0.0
2865.0,2.0,1.0,1.0,225666.0,Unsold,0.0
3290.0,5.0,1.0,2.0,208572.0,Unsold,0.0
4534.0,1.0,1.0,1.0,258778.0,Sold,15526.68
4658.0,4.0,3.0,3.0,196614.0,Sold,11796.84
2567.0,6.0,1.0,3.0,165563.0,Sold,9933.78
1060.0,6.0,3.0,1.0,243741.0,Unsold,0.0
4152.0,2.0,1.0,3.0,210655.0,Sold,12639.3
4748.0,5.0,3.0,2.0,238619.0,Unsold,0.0
3451.0,3.0,1.0,3.0,210820.0,Unsold,0.0
4900.0,1.0,1.0,3.0,249626.0,Unsold,0.0
1089.0,4.0,1.0,3.0,197871.0,Sold,11872.26
1370.0,5.0,2.0,1.0,215047.0,Unsold,0.0
2521.0,3.0,2.0,1.0,210024.0,Sold,12601.44
2798.0,3.0,2.0,3.0,180529.0,Sold,10831.74
2738.0,5.0,1.0,3.0,179753.0,Sold,10785.18
1420.0,6.0,2.0,1.0,200917.0,Unsold,0.0
2628.0,2.0,2.0,1.0,199474.0,Sold,11968.44
1012.0,2.0,2.0,3.0,187621.0,Sold,11257.26
4377.0,6.0,2.0,3.0,175723.0,Sold,10543.38
4251.0,4.0,1.0,3.0,198708.0,Sold,11922.48
3929.0,4.0,3.0,2.0,191815.0,Sold,11508.9
3765.0,4.0,1.0,3.0,202981.0,Sold,12178.86
2018.0,3.0,1.0,2.0,198323.0,Sold,11899.38
2373.0,5.0,3.0,2.0,190318.0,Sold,11419.08
1284.0,6.0,3.0,1.0,237926.0,Unsold,0.0
1619.0,1.0,1.0,1.0,227266.0,Sold,13635.96
2018.0,4.0,2.0,3.0,153513.0,Sold,9210.78
4935.0,3.0,2.0,3.0,185141.0,Sold,11108.46
4094.0,6.0,1.0,1.0,243606.0,Unsold,0.0
3928.0,2.0,1.0,3.0,220948.0,Sold,13256.88
4176.0,3.0,3.0,3.0,205879.0,Sold,12352.74
2583.0,4.0,2.0,1.0,189050.0,Unsold,0.0
1203.0,4.0,1.0,1.0,214360.0,Unsold,0.0
2565.0,2.0,2.0,1.0,235130.0,Unsold,0.0
4357.0,3.0,1.0,1.0,228546.0,Unsold,0.0
3755.0,2.0,1.0,2.0,211918.0,Sold,12715.08
1131.0,4.0,2.0,2.0,170175.0,Sold,10210.5
2328.0,4.0,3.0,3.0,164631.0,Sold,9877.86
2813.0,3.0,3.0,1.0,205999.0,Sold,12359.94
3799.0,5.0,2.0,1.0,210988.0,Unsold,0.0
1466.0,3.0,1.0,1.0,198548.0,Unsold,0.0
2570.0,2.0,1.0,1.0,251407.0,Unsold,0.0
1058.0,3.0,1.0,1.0,199179.0,Sold,11950.74
2922.0,3.0,3.0,3.0,188405.0,Sold,11304.3
4924.0,2.0,2.0,3.0,197104.0,Sold,11826.24
2474.0,5.0,3.0,1.0,235041.0,Unsold,0.0
3268.0,2.0,2.0,1.0,239798.0,Unsold,0.0
4971.0,2.0,2.0,1.0,237144.0,Sold,14228.64
4600.0,6.0,2.0,3.0,181291.0,Unsold,0.0
3977.0,2.0,1.0,2.0,204652.0,Sold,12279.12
3197.0,3.0,2.0,2.0,186096.0,Sold,11165.76
1046.0,6.0,2.0,3.0,186124.0,Sold,11167.44
2622.0,5.0,2.0,3.0,158686.0,Unsold,0.0
3825.0,2.0,1.0,1.0,265387.0,Sold,15923.22
1810.0,3.0,3.0,3.0,160792.0,Sold,9647.52
4237.0,2.0,2.0,1.0,230788.0,Sold,13847.28
1074.0,6.0,1.0,2.0,210952.0,Sold,12657.12
3917.0,2.0,2.0,3.0,167985.0,Sold,10079.1
1775.0,2.0,2.0,1.0,205071.0,Sold,12304.26
4589.0,6.0,1.0,3.0,169844.0,Sold,10190.64
1696.0,5.0,1.0,2.0,184174.0,Sold,11050.44
3628.0,5.0,2.0,3.0,175346.0,Sold,10520.76
4357.0,4.0,2.0,3.0,168616.0,Sold,10116.96
4303.0,3.0,1.0,3.0,209649.0,Unsold,0.0
4203.0,3.0,2.0,1.0,230357.0,Sold,13821.42
2524.0,4.0,2.0,2.0,176131.0,Sold,10567.86
3404.0,3.0,3.0,3.0,185940.0,Sold,11156.4
1233.0,5.0,2.0,3.0,162657.0,Sold,9759.42
3320.0,5.0,3.0,1.0,215200.0,Sold,12912.0
3182.0,3.0,3.0,2.0,195128.0,Sold,11707.68
1261.0,5.0,1.0,3.0,193663.0,Sold,11619.78
3546.0,4.0,1.0,3.0,192384.0,Sold,11543.04
4658.0,6.0,3.0,1.0,237691.0,Unsold,0.0
2732.0,2.0,2.0,2.0,172142.0,Sold,10328.52
1347.0,3.0,1.0,2.0,219320.0,Unsold,0.0
1005.0,2.0,1.0,2.0,222798.0,Sold,13367.88
3886.0,5.0,1.0,2.0,196239.0,Sold,11774.34
3492.0,6.0,2.0,3.0,187972.0,Sold,11278.32
4728.0,3.0,2.0,2.0,192072.0,Sold,11524.32
2749.0,5.0,2.0,2.0,172948.0,Sold,10376.88
1933.0,4.0,3.0,2.0,170520.0,Sold,10231.2
2940.0,5.0,2.0,3.0,159680.0,Sold,9580.8
4156.0,2.0,1.0,2.0,221684.0,Sold,13301.04
1038.0,4.0,3.0,1.0,207514.0,Sold,12450.84
2908.0,4.0,1.0,3.0,200959.0,Sold,12057.54
2199.0,4.0,1.0,1.0,229616.0,Sold,13776.96
1327.0,5.0,3.0,2.0,216893.0,Sold,13013.58
3377.0,3.0,3.0,1.0,235083.0,Unsold,0.0
3397.0,2.0,1.0,2.0,206535.0,Sold,12392.1
2741.0,3.0,3.0,3.0,161608.0,Sold,9696.48
1271.0,6.0,3.0,2.0,218130.0,Unsold,0.0
2009.0,2.0,1.0,3.0,230995.0,Unsold,0.0
4294.0,3.0,1.0,2.0,214750.0,Sold,12885.0
1613.0,4.0,2.0,2.0,183293.0,Unsold,0.0
1283.0,2.0,1.0,1.0,243640.0,Sold,14618.4
4938.0,4.0,2.0,2.0,180754.0,Sold,10845.24
3717.0,6.0,3.0,3.0,198037.0,Sold,11882.22
2375.0,3.0,3.0,2.0,191460.0,Unsold,0.0
1405.0,2.0,1.0,3.0,241396.0,Sold,14483.76
3111.0,5.0,2.0,2.0,181540.0,Sold,10892.4
2001.0,6.0,2.0,2.0,207643.0,Sold,12458.58
1952.0,2.0,2.0,3.0,165440.0,Sold,9926.4
2253.0,3.0,3.0,3.0,184230.0,Sold,11053.8
1295.0,4.0,3.0,1.0,219192.0,Unsold,0.0
2357.0,1.0,1.0,1.0,225241.0,Sold,13514.46
4241.0,3.0,2.0,3.0,177047.0,Sold,10622.82
1516.0,6.0,1.0,2.0,191086.0,Sold,11465.16
3557.0,4.0,2.0,3.0,166862.0,Sold,10011.72
2345.0,1.0,1.0,3.0,252576.0,Sold,15154.56
1895.0,4.0,3.0,1.0,204285.0,Sold,12257.1
3403.0,3.0,3.0,3.0,177232.0,Unsold,0.0
2911.0,1.0,1.0,1.0,236486.0,Sold,14189.16
1285.0,4.0,2.0,1.0,203613.0,Unsold,0.0
4878.0,2.0,2.0,1.0,250085.0,Unsold,0.0
1303.0,1.0,1.0,3.0,266787.0,Sold,16007.22
3279.0,6.0,2.0,3.0,172373.0,Sold,10342.38
4883.0,5.0,1.0,1.0,238838.0,Sold,14330.28
3732.0,6.0,3.0,1.0,242976.0,Unsold,0.0
3498.0,2.0,1.0,3.0,240393.0,Sold,14423.58
4186.0,4.0,3.0,2.0,193254.0,Sold,11595.24
1863.0,4.0,3.0,3.0,172073.0,Unsold,0.0
4258.0,2.0,1.0,1.0,268395.0,Unsold,0.0
4180.0,5.0,1.0,3.0,189892.0,Sold,11393.52
3179.0,3.0,3.0,3.0,167352.0,Sold,10041.12
1489.0,5.0,1.0,2.0,193798.0,Sold,11627.88
1142.0,4.0,1.0,2.0,203451.0,Sold,12207.06
3841.0,3.0,3.0,3.0,184611.0,Sold,11076.66
1550.0,6.0,1.0,3.0,175309.0,Sold,10518.54
4323.0,3.0,1.0,3.0,193647.0,Sold,11618.82
1285.0,5.0,2.0,1.0,205276.0,Sold,12316.56
2205.0,3.0,1.0,2.0,205098.0,Sold,12305.88
4623.0,5.0,3.0,3.0,205123.0,Sold,12307.38
1192.0,6.0,1.0,1.0,210946.0,Sold,12656.76
3947.0,6.0,1.0,3.0,168286.0,Sold,10097.16
2428.0,6.0,3.0,2.0,210646.0,Sold,12638.76
4569.0,6.0,3.0,1.0,240599.0,Sold,14435.94
3281.0,6.0,2.0,3.0,182115.0,Unsold,0.0
4425.0,1.0,1.0,2.0,265015.0,Unsold,0.0
4633.0,5.0,1.0,1.0,253973.0,Unsold,0.0
3826.0,5.0,1.0,1.0,229162.0,Sold,13749.72
3272.0,6.0,2.0,3.0,187753.0,Sold,11265.18
3702.0,6.0,3.0,2.0,221755.0,Sold,13305.3
1126.0,6.0,1.0,1.0,202387.0,Sold,12143.22
1899.0,6.0,2.0,3.0,176743.0,Sold,10604.58
4554.0,3.0,2.0,3.0,170977.0,Sold,10258.62
3399.0,3.0,2.0,3.0,161353.0,Sold,9681.18
1805.0,4.0,3.0,1.0,198471.0,Sold,11908.26
1651.0,4.0,1.0,1.0,223634.0,Sold,13418.04
3628.0,3.0,3.0,3.0,168465.0,Sold,10107.9
4345.0,5.0,2.0,1.0,202778.0,Sold,12166.68
1463.0,4.0,2.0,3.0,162847.0,Sold,9770.82
4681.0,5.0,1.0,2.0,205015.0,Sold,12300.9
1668.0,5.0,3.0,1.0,238168.0,Sold,14290.08
3958.0,3.0,3.0,1.0,231560.0,Sold,13893.6
3212.0,3.0,3.0,3.0,162954.0,Sold,9777.24
3832.0,6.0,2.0,1.0,200500.0,Sold,12030.0
4056.0,3.0,3.0,3.0,184176.0,Sold,11050.56
3021.0,6.0,2.0,2.0,205498.0,Sold,12329.88
1046.0,5.0,3.0,3.0,195063.0,Sold,11703.78
2796.0,4.0,3.0,3.0,167072.0,Sold,10024.32
3475.0,4.0,3.0,2.0,181979.0,Sold,10918.74
4649.0,3.0,3.0,1.0,233998.0,Unsold,0.0
1604.0,3.0,1.0,1.0,199996.0,Sold,11999.76
2203.0,4.0,1.0,3.0,206839.0,Sold,12410.34
4062.0,6.0,3.0,1.0,231237.0,Sold,13874.22
4531.0,3.0,3.0,3.0,193906.0,Sold,11634.36
1579.0,6.0,3.0,3.0,199249.0,Sold,11954.94
4552.0,6.0,1.0,3.0,167286.0,Sold,10037.16
4404.0,6.0,3.0,3.0,207745.0,Sold,12464.7
2016.0,4.0,1.0,3.0,183928.0,Sold,11035.68
2264.0,5.0,3.0,3.0,210526.0,Sold,12631.56
4351.0,4.0,1.0,3.0,189785.0,Sold,11387.1
2710.0,5.0,3.0,3.0,211971.0,Unsold,0.0
1670.0,2.0,1.0,3.0,246638.0,Unsold,0.0
3610.0,1.0,1.0,3.0,231588.0,Unsold,0.0
1328.0,4.0,2.0,1.0,203515.0,Sold,12210.9
4931.0,6.0,1.0,1.0,231740.0,Unsold,0.0
1259.0,2.0,1.0,2.0,214787.0,Sold,12887.22
3930.0,3.0,2.0,3.0,171978.0,Sold,10318.68
4358.0,5.0,1.0,3.0,180962.0,Sold,10857.72
3424.0,3.0,2.0,1.0,214145.0,Sold,12848.7
3556.0,5.0,3.0,2.0,224123.0,Unsold,0.0
2990.0,1.0,1.0,1.0,238885.0,Sold,14333.1
3529.0,5.0,2.0,1.0,192310.0,Sold,11538.6
1193.0,4.0,2.0,1.0,201404.0,Sold,12084.24
1394.0,4.0,3.0,3.0,178597.0,Sold,10715.82
3993.0,6.0,1.0,2.0,194705.0,Sold,11682.3
1010.0,4.0,3.0,2.0,194089.0,Sold,11645.34
4897.0,3.0,3.0,3.0,193141.0,Sold,11588.46
1348.0,3.0,3.0,2.0,189339.0,Sold,11360.34
2133.0,2.0,2.0,1.0,232768.0,Sold,13966.08
1182.0,6.0,1.0,2.0,186317.0,Unsold,0.0
2446.0,4.0,1.0,1.0,226262.0,Unsold,0.0
3200.0,4.0,1.0,1.0,232290.0,Sold,13937.4
3442.0,3.0,3.0,3.0,174819.0,Sold,10489.14
1726.0,3.0,2.0,1.0,205329.0,Sold,12319.74
2472.0,5.0,1.0,1.0,220430.0,Sold,13225.8
4824.0,5.0,1.0,2.0,198878.0,Unsold,0.0
4871.0,3.0,1.0,1.0,243276.0,Sold,14596.56
3273.0,6.0,1.0,1.0,202036.0,Sold,12122.16
4981.0,5.0,2.0,2.0,189954.0,Sold,11397.24
1775.0,5.0,3.0,1.0,235848.0,Sold,14150.88
2243.0,6.0,2.0,2.0,186285.0,Unsold,0.0
3840.0,1.0,1.0,1.0,245513.0,Unsold,0.0
3085.0,2.0,2.0,3.0,164594.0,Sold,9875.64
3027.0,5.0,2.0,1.0,205491.0,Sold,12329.46
4834.0,3.0,2.0,3.0,179257.0,Sold,10755.42
3188.0,6.0,3.0,2.0,201379.0,Unsold,0.0
2069.0,1.0,1.0,2.0,248176.0,Unsold,0.0
2365.0,4.0,1.0,2.0,183557.0,Sold,11013.42
1022.0,2.0,2.0,3.0,191964.0,Sold,11517.84
1353.0,6.0,2.0,3.0,179843.0,Sold,10790.58
1211.0,5.0,2.0,1.0,204614.0,Sold,12276.84
1724.0,3.0,3.0,2.0,183982.0,Sold,11038.92
4094.0,3.0,3.0,3.0,181500.0,Sold,10890.0
3533.0,4.0,3.0,1.0,208490.0,Sold,12509.4
4401.0,4.0,2.0,2.0,192950.0,Sold,11577.0
3416.0,3.0,2.0,2.0,196309.0,Sold,11778.54
4754.0,4.0,1.0,1.0,249038.0,Unsold,0.0
3344.0,4.0,1.0,3.0,188286.0,Sold,11297.16
1541.0,3.0,3.0,3.0,161556.0,Sold,9693.36
3408.0,3.0,1.0,2.0,201244.0,Sold,12074.64
1536.0,4.0,1.0,1.0,212538.0,Sold,12752.28
4333.0,5.0,3.0,3.0,195622.0,Sold,11737.32
3421.0,4.0,2.0,2.0,181586.0,Sold,10895.16
2351.0,5.0,1.0,3.0,170298.0,Sold,10217.88
4117.0,2.0,2.0,1.0,252774.0,Sold,15166.44
2548.0,3.0,3.0,1.0,197095.0,Sold,11825.7
3459.0,5.0,3.0,2.0,223359.0,Sold,13401.54
1857.0,4.0,2.0,3.0,158962.0,Sold,9537.72
1257.0,4.0,2.0,3.0,172085.0,Sold,10325.1
3250.0,4.0,2.0,2.0,180529.0,Sold,10831.74
1437.0,3.0,3.0,2.0,194945.0,Sold,11696.7
4329.0,3.0,3.0,1.0,259525.0,Unsold,0.0
3360.0,3.0,2.0,1.0,202961.0,Sold,12177.66
3634.0,5.0,3.0,3.0,207252.0,Sold,12435.12
4930.0,3.0,2.0,2.0,200370.0,Unsold,0.0
2116.0,2.0,2.0,1.0,204138.0,Unsold,0.0
3205.0,1.0,1.0,3.0,260562.0,Sold,15633.72
3080.0,6.0,3.0,1.0,225854.0,Unsold,0.0
1746.0,1.0,1.0,1.0,218257.0,Sold,13095.42
2894.0,6.0,1.0,3.0,160196.0,Sold,9611.76
3330.0,2.0,2.0,2.0,185880.0,Sold,11152.8
4338.0,6.0,2.0,3.0,191471.0,Sold,11488.26
2662.0,2.0,2.0,2.0,177275.0,Sold,10636.5
3207.0,6.0,2.0,3.0,187268.0,Sold,11236.08
3217.0,5.0,1.0,1.0,220821.0,Sold,13249.26
4667.0,3.0,3.0,3.0,182827.0,Sold,10969.62
4035.0,5.0,2.0,1.0,213780.0,Sold,12826.8
4515.0,5.0,2.0,2.0,190062.0,Sold,11403.72
1403.0,6.0,1.0,2.0,186321.0,Unsold,0.0
1529.0,2.0,2.0,1.0,234001.0,Sold,14040.06
4827.0,5.0,3.0,1.0,244198.0,Sold,14651.88
1350.0,5.0,3.0,1.0,237068.0,Sold,14224.08
4038.0,6.0,3.0,1.0,245927.0,Unsold,0.0
1154.0,1.0,1.0,3.0,266847.0,Sold,16010.82
3731.0,4.0,2.0,3.0,154713.0,Sold,9282.78
4531.0,2.0,1.0,3.0,217435.0,Unsold,0.0
3009.0,1.0,1.0,3.0,254710.0,Sold,15282.6
3161.0,6.0,2.0,2.0,195295.0,Sold,11717.7
3712.0,5.0,1.0,3.0,171125.0,Sold,10267.5
1487.0,4.0,3.0,1.0,210299.0,Sold,12617.94
1048.0,5.0,3.0,2.0,221459.0,Sold,13287.54
2597.0,5.0,1.0,2.0,193364.0,Sold,11601.84
1804.0,6.0,1.0,3.0,174246.0,Unsold,0.0
1559.0,1.0,1.0,3.0,273910.0,Sold,16434.6
3060.0,3.0,3.0,1.0,213194.0,Sold,12791.64
4076.0,3.0,3.0,2.0,215114.0,Sold,12906.84
3138.0,5.0,1.0,2.0,185879.0,Sold,11152.74
2265.0,4.0,1.0,1.0,207143.0,Unsold,0.0
1321.0,2.0,2.0,1.0,231596.0,Unsold,0.0
1777.0,3.0,2.0,1.0,204446.0,Sold,12266.76
4967.0,4.0,3.0,1.0,232742.0,Unsold,0.0
4338.0,1.0,1.0,3.0,261585.0,Sold,15695.1
